cve,entidad,pob
2213,LAS VIGAS DE RAMÍREZ,31.7
2214,PUEBLO VIEJO,31.3
2215,PUENTE NACIONAL,35
2216,RAFAEL DELGADO,32.2
2217,RAFAEL LUCIO,36.5
2218,LOS REYES,35.1
2219,RÍO BLANCO,28.8
2220,SALTABARRANCA,37.5
2221,SAN ANDRÉS TENEJAPAN,31.2
2222,SAN ANDRÉS TUXTLA,33.8
2223,SAN JUAN EVANGELISTA,31.6
2224,SANTIAGO TUXTLA,34.2
2225,SAYULA DE ALEMÁN,33.1
2226,SOCONUSCO,41.6
2227,SOCHIAPA,31.4
2228,SOLEDAD ATZOMPA,32.6
2229,SOLEDAD DE DOBLADO,32.4
2230,SOTEAPAN,34.4
2231,TAMALÍN,33.1
2232,TAMIAHUA,31.6
2233,TAMPICO ALTO,33.1
2234,TANCOCO,35.3
2235,TANTIMA,36.1
2236,TANTOYUCA,39.6
2237,TATATILA,34
2238,CASTILLO DE TEAYO,32.2
2239,TECOLUTLA,35.1
2240,TEHUIPANGO,34.2
2241,TEMAPACHE,33.7
2242,TEMPOAL,38.4
2243,TENAMPA,36.8
2244,TENOCHTITLÁN,33.9
2245,TEOCELO,40
2246,TEPATLAXCO,32.5
2247,TEPETLÁN,33.7
2248,TEPETZINTLA,35
2249,TEQUILA,33.4
2250,JOSÉ AZUETA,32.3
2251,TEXCATEPEC,37.1
2252,TEXHUACÁN,33.4
2253,TEXISTEPEC,35.3
2254,TEZONAPA,33.5
2255,TIERRA BLANCA,33.8
2256,TIHUATLÁN,28.5
2257,TLACOJALPAN,35.5
2258,TLACOLULAN,30.7
2259,TLACOTALPAN,36.4
2260,TLACOTEPEC DE MEJÍA,33.9
2261,TLACHICHILCO,33.4
2262,TLALIXCOYAN,34.4
2263,TLALNELHUAYOCAN,34.4
2264,TLAPACOYAN,36.4
2265,TLAQUILPA,36.6
2266,TLILAPAN,37.6
2267,TOMATLÁN,38.5
2268,TONAYÁN,39
2269,TOTUTLA,33.8
2270,TÚXPAM,28.7
2271,TUXTILLA,31.2
2272,URSULO GALVÁN,33.1
2273,VEGA DE ALATORRE,34.4
2274,VERACRUZ,29.7
2275,VILLA ALDAMA,35.4
2276,XOXOCOTLA,34.2
2277,YANGA,34.6
2278,YECUATLA,32.9
2279,ZACUALPAN,40.2
2280,ZARAGOZA,37.3
2281,ZENTLA,37.9
2282,ZONGOLICA,30.9
2283,ZONTECOMATLÁN DE LÓPEZ Y FUENTES,34.4
2284,ZOZOCOLCO DE HIDALGO,33.1
2285,AGUA DULCE,32.3
2286,EL HIGO,35.2
2287,NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO,34.1
2288,TRES VALLES,28.7
2289,CARLOS A. CARRILLO,33.3
2290,TATAHUICAPAN DE JUÁREZ,36.7
2291,UXPANAPA,33.3
2292,SAN RAFAEL,35.7
2293,SANTIAGO SOCHIAPAN,31.7
2294,ABALÁ,34.7
2295,ACANCEH,33.6
2296,AKIL,32.3
2297,BACA,31.2
2298,BOKOBÁ,31.4
2299,BUCTZOTZ,31.9
2300,CACALCHÉN,35.4
2301,CALOTMUL,33.1
2302,CANSAHCAB,39.4
2303,CANTAMAYEC,28.4
2304,CELESTÚN,30.9
2305,CENOTILLO,34.1
2306,CONKAL,40.3
2307,CUNCUNUL,34.5
2308,CUZAMÁ,35.1
2309,CHACSINKÍN,34
2310,CHANKOM,33.2
2311,CHAPAB,36.5
2312,CHEMAX,32.5
2313,CHICXULUB PUEBLO,36.9
2314,CHICHIMILÁ,38.3
2315,CHIKINDZONOT,34.3
2316,CHOCHOLÁ,35
2317,CHUMAYEL,35.3
2318,DZÁN,31.4
2319,DZEMUL,31.7
2320,DZIDZANTÚN,29.1
2321,DZILAM DE BRAVO,28.8
2322,DZILAM GONZÁLEZ,33.7
2323,DZITÁS,32.9
2324,DZONCAUICH,35.5
2325,ESPITA,32.2
2326,HALACHÓ,32.3
2327,HOCABÁ,32.4
2328,HOCTÚN,34
2329,HOMÚN,30.4
2330,HUHÍ,33.2
2331,HUNUCMÁ,35.1
2332,IXIL,33.8
2333,IZAMAL,30
2334,KANASÍN,32.9
2335,KANTUNIL,29.8
2336,KAUA,32.1
2337,KINCHIL,32.5
2338,KOPOMÁ,36.1
2339,MAMA,38.1
2340,MANÍ,31.8
2341,MAXCANÚ,30.5
2342,MAYAPÁN,35.9
2343,MÉRIDA,32
2344,MOCOCHÁ,34.1
2345,MOTUL,34.4
2346,MUNA,35.1
2347,MUXUPIP,31.7
2348,OPICHÉN,35.6
2349,OXKUTZCAB,32.9
2350,PANABÁ,37
2351,PETO,31.8
2352,PROGRESO,31.4
2353,QUINTANA ROO,30
2354,RÍO LAGARTOS,33.5
2355,SACALUM,33.3
2356,SAMAHIL,34.3
2357,SANAHCAT,25.3
2358,SAN FELIPE,32.3
2359,SANTA ELENA,33
2360,SEYÉ,32.5
2361,SINANCHÉ,35
2362,SOTUTA,32
2363,SUCILÁ,33.6
2364,SUDZAL,30.4
2365,SUMA,33.4
2366,TAHDZIÚ,30.7
2367,TAHMEK,36.6
2368,TEABO,34.4
2369,TECOH,34.4
2370,TEKAL DE VENEGAS,34.4
2371,TEKANTÓ,34.8
2372,TEKAX,34.2
2373,TEKIT,37.4
2374,TEKOM,34.2
2375,TELCHAC PUEBLO,33.3
2376,TELCHAC PUERTO,32.5
2377,TEMAX,35.7
2378,TEMOZÓN,32.1
2379,TEPAKÁN,33.7
2380,TETIZ,35.6
2381,TEYA,35.5
2382,TICUL,35.3
2383,TIMUCUY,33.8
2384,TINUM,35.6
2385,TIXCACALCUPUL,33.1
2386,TIXKOKOB,34.5
2387,TIXMEHUAC,33.7
2388,TIXPÉHUAL,35.1
2389,TIZIMÍN,31.7
2390,TUNKÁS,34.3
2391,TZUCACAB,33.8
2392,UAYMA,30.3
2393,UCÚ,33.9
2394,UMÁN,37.1
2395,VALLADOLID,35.8
2396,XOCCHEL,34.4
2397,YAXCABÁ,33.7
2398,YAXKUKUL,31.3
2399,YOBAÍN,33.2
2400,APOZOL,37.3
2401,APULCO,34
2402,ATOLINGA,35.7
2403,BENITO JUÁREZ,31.9
2404,CALERA,32
2405,CAÑITAS DE FELIPE PESCADOR,31.9
2406,CONCEPCIÓN DEL ORO,31.5
2407,CUAUHTÉMOC,33.8
2408,CHALCHIHUITES,34.1
2409,FRESNILLO,32.9
2410,TRINIDAD GARCÍA DE LA CADENA,33
2411,GENARO CODINA,34.1
2412,GENERAL ENRIQUE ESTRADA,31.2
2413,GENERAL FRANCISCO R. MURGUÍA,29.6
2414,EL PLATEADO DE JOAQUÍN AMARO,34.6
2415,GENERAL PÁNFILO NATERA,34.7
2416,GUADALUPE,36.7
2417,HUANUSCO,36.2
2418,JALPA,34.9
2419,JEREZ,37.2
2420,JIMÉNEZ DEL TEUL,33.8
2421,JUAN ALDAMA,34.2
2422,JUCHIPILA,36.5
2423,LORETO,33.4
2424,LUIS MOYA,31.6
2425,MAZAPIL,34.2
2426,MELCHOR OCAMPO,35.9
2427,MEZQUITAL DEL ORO,33.2
2428,MIGUEL AUZA,38
2429,MOMAX,34.5
2430,MONTE ESCOBEDO,31
2431,MORELOS,33.3
2432,MOYAHUA DE ESTRADA,37.7
2433,NOCHISTLÁN DE MEJÍA,34.1
2434,NORIA DE ÁNGELES,33.1
2435,OJOCALIENTE,29.1
2436,PÁNUCO,32.8
2437,PINOS,32.8
2438,RÍO GRANDE,33.1
2439,SAIN ALTO,31.9
2440,EL SALVADOR,32.4
2441,SOMBRERETE,37.1
2442,SUSTICACÁN,35.9
2443,TABASCO,35.7
2444,TEPECHITLÁN,32.2
2445,TEPETONGO,35.8
2446,TEUL DE GONZÁLEZ ORTEGA,35.1
2447,TLALTENANGO DE SÁNCHEZ ROMÁN,33.8
2448,VALPARAÍSO,32.6
2449,VETAGRANDE,30.5
2450,VILLA DE COS,34.5
2451,VILLA GARCÍA,34.2
2452,VILLA GONZÁLEZ ORTEGA,32.3
2453,VILLA HIDALGO,33.5
2454,VILLANUEVA,36.5
2455,ZACATECAS,31.9
2456,TRANCOSO,33
